building_genome_id,province_territory,climate_zone,metro,sector,vintage,weather_station,building_type,building_envelope_bin,year,building_genome_gfa,building_genome_qty,unit_gfa,hdd_bal_point,hdd,cdd_bal_point,cdd,load_heating_annual_kwh,load_cooling_annual_kwh,load_dhw_annual_kwh,load_lighting_annual_kwh,load_cooking_annual_kwh,load_dryer_annual_kwh,load_appliances_annual_kwh,load_motors_annual_kwh,load_process_annual_kwh,heating_bin_min_eui_kwh_per_sqm,heating_bin_max_eui_kwh_per_sqm
14735,ON,6,Ottawa - Gatineau (Ontario part),com,ex,ON CZ6 - Ottawa,school,-1,2021,0.281653,78,3608.96130346232,hdd_16,3565.752083,cdd_16,622.35625,530417.288584105,230016.366480865,75211.9273490222,177456.584276555,0,0,0,45026.2975030066,201788.000865459,130.297591292011,162.871989115013
14736,ON,6,Peterborough,com,ex,ON CZ6 - Peterborough,school,-1,2021,0.033069,9,3608.96130346232,hdd_16,3438.460417,cdd_16,559.0625,511482.236800508,206623.657890008,75211.9273490222,177456.584276555,0,0,0,45026.2975030066,201788.000865459,125.646174960959,157.057718701199
14737,ON,5,Sarnia,com,ex,ON CZ5 - Sarnia,school,-1,2021,0.026227,7,3608.96130346232,hdd_16,2855.947917,cdd_16,738.154167,424831.596592119,272814.066535123,75211.9273490222,177456.584276555,0,0,0,45026.2975030066,201788.000865459,104.360349732294,130.450437165367
14738,ON,6,Sault Ste. Marie,com,ex,ON CZ6 - Sault Ste. Marie,school,-1,2021,0.021095,6,3608.96130346232,hdd_16,3797.266667,cdd_16,390.404167,564855.840411197,144289.300464692,75211.9273490222,177456.584276555,0,0,0,45026.2975030066,201788.000865459,138.757459488678,173.446824360848
14739,ON,5,St. Catharines - Niagara,com,ex,ON CZ5 - St. Catharines - Niagara,school,-1,2021,0.111179,31,3608.96130346232,hdd_16,2712.475,cdd_16,782.745833,403489.530781316,289294.680313241,75211.9273490222,177456.584276555,0,0,0,45026.2975030066,201788.000865459,99.1176477536947,123.897059692118
14740,ON,7A,Thunder Bay,com,ex,ON CZ7a - Thunder Bay,school,-1,2021,0.033639,9,3608.96130346232,hdd_16,4416.922917,cdd_16,412.85,657031.734957031,152585.045786276,75211.9273490222,177456.584276555,0,0,0,45026.2975030066,201788.000865459,161.400569532411,201.750711915514
14741,ON,5,Toronto,com,ex,ON CZ5 - Toronto,school,-1,2021,1.384319,384,3608.96130346232,hdd_16,2655.916667,cdd_16,759.477083,395076.293703023,280694.793467803,75211.9273490222,177456.584276555,0,0,0,45026.2975030066,201788.000865459,97.0509267966978,121.313658495872
14742,ON,5,Windsor,com,ex,ON CZ5 - Windsor,school,-1,2021,0.103197,29,3608.96130346232,hdd_16,2710.729167,cdd_16,876.60625,403229.832410643,323984.50961072,75211.9273490222,177456.584276555,0,0,0,45026.2975030066,201788.000865459,99.0538525628336,123.817315703542
14743,PE,6,Charlottetown,com,ex,PE CZ6 - Charlottetown,school,-1,2021,0.021683,6,3608.96130346232,hdd_16,3454.666667,cdd_16,366.5375,247089.931156199,226446.442362525,41462.762941842,183463.552840009,0,0,0,39313.6184657162,167633.269137814,60.6979138031179,75.8723922538974
14744,QC,6,Drummondville,com,ex,QC CZ6 - Montreal,school,-1,2021,0.022421,6,3608.96130346232,hdd_16,3398.595833,cdd_16,705.102083,323579.826379766,268791.697755451,66594.2383385935,219738.80754705,0,0,0,53713.9307337233,267094.962115745,79.487740832349,99.3596760404362
14745,QC,6,Granby,com,ex,QC CZ6 - Sherbrooke,school,-1,2021,0.020591,6,3608.96130346232,hdd_16,3900.1125,cdd_16,478.616667,371329.156988217,182453.278182962,66594.2383385935,219738.80754705,0,0,0,53713.9307337233,267094.962115745,91.217416500906,114.021770626133
14746,QC,6,Montréal,com,ex,QC CZ6 - Montreal,school,-1,2021,0.902323,250,3608.96130346232,hdd_16,3398.595833,cdd_16,705.102083,323579.826379766,268791.697755451,66594.2383385935,219738.80754705,0,0,0,53713.9307337233,267094.962115745,79.487740832349,99.3596760404362
14747,QC,7A,Québec,com,ex,QC CZ7a - Quebec City,school,-1,2021,0.190806,53,3608.96130346232,hdd_16,3964.935417,cdd_16,444.147917,377500.9377056,169313.459062604,66594.2383385935,219738.80754705,0,0,0,53713.9307337233,267094.962115745,92.7335212334728,115.916901541841
14748,QC,7A,Saguenay,com,ex,QC CZ7A - Saguenay,school,-1,2021,0.036605,10,3608.96130346232,hdd_16,4295.270833,cdd_16,360.760417,408952.125728159,137525.341799897,66594.2383385935,219738.80754705,0,0,0,53713.9307337233,267094.962115745,100.459540220431,125.574425275538
14749,QC,6,Saint-Hyacinthe,com,ex,QC CZ6 - Montreal,school,-1,2021,0.013727,4,3608.96130346232,hdd_16,3398.595833,cdd_16,705.102083,323579.826379766,268791.697755451,66594.2383385935,219738.80754705,0,0,0,53713.9307337233,267094.962115745,79.487740832349,99.3596760404362
14750,QC,6,Sherbrooke,com,ex,QC CZ6 - Sherbrooke,school,-1,2021,0.051248,14,3608.96130346232,hdd_16,3900.1125,cdd_16,478.616667,371329.156988217,182453.278182962,66594.2383385935,219738.80754705,0,0,0,53713.9307337233,267094.962115745,91.217416500906,114.021770626133
14751,QC,6,Trois-Rivières,com,ex,QC CZ6 - Trois-Rivières,school,-1,2021,0.037521,10,3608.96130346232,hdd_16,3894.666667,cdd_16,525.85625,370810.660002043,200461.461709814,66594.2383385935,219738.80754705,0,0,0,53713.9307337233,267094.962115745,91.0900471450335,113.862558931292
14752,QC,6,Ottawa - Gatineau (Quebec part),com,ex,ON CZ6 - Ottawa,school,-1,2021,0.073668,20,3608.96130346232,hdd_16,3565.752083,cdd_16,622.35625,339494.749192329,237248.190126557,66594.2383385935,219738.80754705,0,0,0,53713.9307337233,267094.962115745,83.3972591544434,104.246573943054
14753,SK,7A,Regina,com,ex,SK CZ7a - Regina,school,-1,2021,0.082043,23,3608.96130346232,hdd_16,4897.5375,cdd_16,540.220833,642781.870649732,144181.426061598,96435.3472276589,244511.529481894,0,0,0,73353.4588445681,239560.171009885,157.9000746665,197.375093333125
14754,SK,7A,Saskatoon,com,ex,SK CZ7a - Saskatoon,school,-1,2021,0.102739,28,3608.96130346232,hdd_16,5111.1375,cdd_16,529.133333,670816.001592227,141222.244438445,96435.3472276589,244511.529481894,0,0,0,73353.4588445681,239560.171009885,164.78668981723,205.983362271537
14755,AB,6,Outside Major Metro,com,ex,AB CZ6 - Calgary,school,-1,2021,0.004878,1,3608.96130346232,hdd_16,4262.227083,cdd_16,419.829167,591570.17350554,58676.1395106706,72155.9199394849,159223.757133597,0,0,0,55115.9159308606,228522.835430666,145.319864844011,181.649831055013
14756,AB,7A,Outside Major Metro,com,ex,AB CZ7a - Edmonton,school,-1,2021,0.334967,93,3608.96130346232,hdd_16,5050.7625,cdd_16,335.15,701013.904298415,46841.2147196082,72155.9199394849,159223.757133597,0,0,0,55115.9159308606,228522.835430666,172.204837885499,215.256047356873
14757,BC,5,Outside Major Metro,com,ex,BC CZ5 - Kelowna,school,-1,2021,0.232936,65,3608.96130346232,hdd_16,3247.1875,cdd_16,698.545833,356431.918876737,223847.740204042,37214.0580132417,149525.016672995,0,0,0,54372.7333356347,146459.753831199,87.5578935467978,109.447366933497
14758,BC,6,Outside Major Metro,com,ex,BC CZ6 - Whistler,school,-1,2021,0.014856,4,3608.96130346232,hdd_16,3781.73125,cdd_16,375.166667,415106.8351038,120221.475299864,37214.0580132417,149525.016672995,0,0,0,54372.7333356347,146459.753831199,101.971451359091,127.464314198864
14759,BC,7A,Outside Major Metro,com,ex,BC CZ7a - Dawson Creek,school,-1,2021,0.020204,6,3608.96130346232,hdd_16,5039.8375,cdd_16,311.808333,553204.565782523,99918.4125386365,37214.0580132417,149525.016672995,0,0,0,54372.7333356347,146459.753831199,135.895311040142,169.869138800177
14760,BC,4,Outside Major Metro,com,ex,BC CZ4 - Vancouver,school,-1,2021,0.023769,7,3608.96130346232,hdd_16,2278.241667,cdd_16,315.51875,250074.271668558,101107.408909995,37214.0580132417,149525.016672995,0,0,0,54372.7333356347,146459.753831199,61.4310203377739,76.7887754222174
14761,MB,7A,Outside Major Metro,com,ex,MB CZ7a - Winnipeg,school,-1,2021,0.139603,39,3608.96130346232,hdd_16,4635.485417,cdd_16,636.33125,608768.352462033,131652.420805234,54570.3265549115,136085.602381325,0,0,0,45361.8674604418,156781.954410152,149.544616451602,186.930770564503
